,all star,death date,death year,experience,first year,games,last year,link,name
7662,0,2008-04-19,2008,10,1987,301,1998,/players/m/marzajo01.shtml,John Marzano
7663,2,2008-04-05,2008,14,1939,402,1956,/players/m/mastewa02.shtml,Walt Masterson
7664,0,2008-10-08,2008,5,1939,38,1950,/players/m/mccrale01.shtml,Les McCrabb
7665,0,2008-01-17,2008,5,1943,64,1948,/players/m/mchaljo01.shtml,John McHale
7666,0,2008-10-23,2008,2,1956,12,1958,/players/m/meltoda01.shtml,Dave Melton
7667,0,2008-07-10,2008,10,1970,124,1979,/players/m/mingost01.shtml,Steve Mingori
7668,0,2008-01-18,2008,1,1972,5,1972,/players/m/montral01.shtml,Al Montreuil
7669,0,2008-06-15,2008,6,1957,125,1962,/players/m/muffebi01.shtml,Billy Muffett
7670,5,2008-07-12,2008,17,1965,1908,1983,/players/m/murcebo01.shtml,Bobby Murcer
7671,0,2008-11-28,2008,2,1956,26,1957,/players/m/murffre01.shtml,Red Murff
7672,4,2008-01-13,2008,15,1953,462,1969,/players/p/podrejo01.shtml,Johnny Podres
7673,5,2008-03-16,2008,13,1954,387,1966,/players/p/purkebo01.shtml,Bob Purkey
7674,0,2008-01-04,2008,1,1945,78,1945,/players/r/ramsebi01.shtml,Bill Ramsey
7675,0,2008-07-13,2008,6,1963,130,1970,/players/r/rickeda01.shtml,Dave Ricketts
7676,0,2008-01-08,2008,12,1950,318,1966,/players/r/ridzist01.shtml,Steve Ridzik
7677,5,2008-11-09,2008,12,1938,333,1954,/players/r/roepr01.shtml,Preacher Roe
7678,0,2008-07-12,2008,1,1952,5,1952,/players/s/schaeha01.shtml,Harry Schaeffer
7679,2,2008-11-11,2008,8,1955,150,1962,/players/s/scorehe01.shtml,Herb Score
7680,0,2008-06-16,2008,1,1945,1,1945,/players/s/shepabe01.shtml,Bert Shepard
7681,0,2008-08-01,2008,1,1949,62,1949,/players/s/simmojo02.shtml,John Simmons
7682,2,2008-12-17,2008,13,1980,609,1992,/players/s/smithda02.shtml,Dave Smith
7683,0,2008-07-22,2008,3,1965,85,1970,/players/s/sorrebi01.shtml,Billy Sorrell
7684,4,2008-01-02,2008,15,1947,640,1961,/players/s/stalege01.shtml,Gerry Staley
7685,0,2008-07-11,2008,15,1947,460,1961,/players/s/stobbch01.shtml,Chuck Stobbs
7686,0,2008-10-19,2008,6,1941,409,1950,/players/s/strinlo01.shtml,Lou Stringer
7687,0,2008-11-27,2008,1,1949,2,1949,/players/t/tomasan01.shtml,Andy Tomasic
7688,3,2008-10-14,2008,9,1961,1192,1969,/players/t/treshto01.shtml,Tom Tresh
7689,0,2008-03-24,2008,3,1950,181,1952,/players/u/uptonto01.shtml,Tom Upton
7690,0,2008-03-15,2008,1,1957,5,1957,/players/v/valdere01.shtml,Rene Valdes
7691,0,2008-07-30,2008,3,1940,24,1946,/players/v/vaughpo01.shtml,Porter Vaughan
7692,7,2008-09-24,2008,20,1939,2409,1960,/players/v/vernomi01.shtml,Mickey Vernon
7693,0,2008-11-17,2008,4,1962,85,1971,/players/w/weavefl01.shtml,Floyd Weaver
7694,0,2008-07-29,2008,2,1954,11,1955,/players/w/wheatle01.shtml,Lee Wheat
7695,0,2008-12-14,2008,5,1963,58,1967,/players/w/willhni01.shtml,Nick Willhite
7696,0,2008-08-15,2008,2,1997,34,1998,/players/w/winstda01.shtml,Darrin Winston
7697,0,2008-02-25,2008,1,1944,2,1944,/players/w/wisero01.shtml,Roy Wise
7698,0,2008-05-14,2008,1,1955,18,1955,/players/w/wooldfl01.shtml,Floyd Wooldridge
7699,0,2008-12-10,2008,8,1947,210,1954,/players/y/yvarssa01.shtml,Sal Yvars
7700,0,2009-04-09,2009,2,2008,0,2009,/players/a/adenhni01.shtml,Nick Adenhart
7701,0,2009-02-28,2009,2,1950,4,1952,/players/a/atkinja01.shtml,James Atkins
7702,0,2009-09-24,2009,1,1970,22,1970,/players/b/batesde01.shtml,Del Bates
7703,0,2009-12-24,2009,5,1939,241,1945,/players/b/benjast01.shtml,Stan Benjamin
7704,0,2009-04-15,2009,4,1951,8,1957,/players/b/blakeed01.shtml,Ed Blake
7705,0,2009-03-25,2009,8,1955,516,1965,/players/b/blancjo01.shtml,Johnny Blanchard
7706,0,2009-09-05,2009,5,1942,272,1949,/players/b/blattbu01.shtml,Buddy Blattner
7707,0,2009-01-06,2009,2,1938,68,1939,/players/b/bongini01.shtml,Nino Bongiovanni
7708,0,2009-03-28,2009,1,1948,2,1948,/players/b/bruckea02.shtml,Earle Brucker
7709,0,2009-12-25,2009,2,1942,27,1946,/players/b/buricbi01.shtml,Bill Burich
7710,0,2009-04-22,2009,2,1973,34,1974,/players/c/cashro01.shtml,Ron Cash
7711,0,2009-08-29,2009,9,1951,171,1962,/players/c/colluja01.shtml,Jackie Collum
7712,0,2009-01-28,2009,3,1936,37,1938,/players/c/corbege01.shtml,Gene Corbett
7713,0,2009-06-08,2009,2,1945,18,1946,/players/d/dassofr01.shtml,Frank Dasso
7714,0,2009-01-14,2009,1,1970,24,1970,/players/d/derrimi01.shtml,Mike Derrick
7715,1,2009-11-07,2009,6,1946,753,1951,/players/d/dillibo01.shtml,Bob Dillinger
7716,7,2009-05-08,2009,11,1940,1399,1953,/players/d/dimagdo01.shtml,Dom DiMaggio
7717,0,2009-07-13,2009,1,1969,2,1969,/players/d/distaal01.shtml,Alec Distaso
7718,0,2009-08-08,2009,1,1947,1,1947,/players/e/ermerca01.shtml,Cal Ermer
7719,2,2009-04-13,2009,5,1976,1,1980,/players/f/fidryma01.shtml,Mark Fidrych
7720,0,2009-02-18,2009,4,1951,76,1956,/players/f/flowebe01.shtml,Ben Flowers
7721,0,2009-03-30,2009,6,1939,188,1949,/players/f/frankhe01.shtml,Herman Franks
7722,3,2009-09-13,2009,14,1933,1535,1948,/players/f/freylo01.shtml,Lonny Frey
7723,0,2009-02-07,2009,3,1959,58,1961,/players/g/gablega02.shtml,John Gabler
7724,0,2009-09-21,2009,2,1962,29,1963,/players/g/goldypu01.shtml,Purnal Goldy
7725,0,2009-01-13,2009,1,1944,8,1944,/players/g/gomezpr01.shtml,Preston Gomez
7726,0,2009-06-09,2009,2,1943,118,1944,/players/h/hamrira01.shtml,Ray Hamrick
7727,0,2009-04-12,2009,2,1946,125,1947,/players/h/handlge01.shtml,Gene Handley
7728,0,2009-06-11,2009,14,1954,1390,1969,/players/h/heldwo01.shtml,Woodie Held
7729,5,2009-12-01,2009,11,1937,1284,1950,/players/h/henrito01.shtml,Tommy Henrich
7730,0,2009-02-04,2009,9,1967,325,1977,/players/h/hernara01.shtml,Ramon Hernandez
7731,0,2009-10-16,2009,4,1967,80,1970,/players/h/herrejo01.shtml,Jose Herrera
7732,0,2009-07-09,2009,1,1992,4,1992,/players/h/hollije01.shtml,Jessie Hollins
7733,2,2009-10-10,2009,9,1947,291,1956,/players/j/jansela01.shtml,Larry Jansen
7734,0,2009-01-26,2009,3,1982,36,1985,/players/j/johnsro04.shtml,Roy Johnson
7735,10,2009-03-24,2009,15,1943,1795,1957,/players/k/kellge01.shtml,George Kell
7736,0,2009-05-11,2009,4,1964,119,1968,/players/k/kelsobi01.shtml,Bill Kelso
7737,0,2009-07-17,2009,1,1949,3,1949,/players/k/kirbyji01.shtml,Jim Kirby
7738,0,2009-10-26,2009,1,1961,1,1961,/players/k/kirkbi01.shtml,Bill Kirk
7739,0,2009-06-30,2009,1,1976,2,1976,/players/k/kleveja01.shtml,Jay Kleven
7740,0,2009-11-13,2009,4,1969,90,1972,/players/k/klimkro01.shtml,Ron Klimkowski
7741,0,2009-10-04,2009,6,1969,177,1974,/players/l/lerscba01.shtml,Barry Lersch
7742,0,2009-06-09,2009,2,1939,80,1940,/players/l/lillabi01.shtml,Bill Lillard
7743,0,2009-06-09,2009,4,1952,111,1957,/players/l/littrja01.shtml,Jack Littrell
7744,1,2009-03-17,2009,15,1945,1666,1960,/players/l/lockmwh01.shtml,Whitey Lockman
7745,0,2009-04-29,2009,7,1947,354,1953,/players/l/lohrkja01.shtml,Jack Lohrke
7746,0,2009-01-25,2009,1,1947,7,1947,/players/l/lyonsed01.shtml,Ed Lyons
7747,0,2009-11-02,2009,4,1956,54,1963,/players/m/moellro01.shtml,Ron Moeller
7748,0,2009-04-27,2009,1,1958,12,1958,/players/m/morejda01.shtml,Danny Morejon
7749,0,2009-03-10,2009,1,1975,0,1975,/players/p/pactwjo01.shtml,Joe Pactwa
7750,0,2009-06-25,2009,1,1944,1,1944,/players/p/pattoge01.shtml,Gene Patton
7751,0,2009-01-24,2009,2,1942,8,1946,/players/p/permele01.shtml,Len Perme
7752,0,2009-08-30,2009,9,1947,343,1957,/players/p/phillja02.shtml,Jack Phillips
7753,0,2009-10-05,2009,6,1998,28,2004,/players/p/powelbr01.shtml,Brian Powell
7754,0,2009-07-27,2009,2,1974,0,1975,/players/q/quintlu01.shtml,Luis Quintana
7755,0,2009-10-22,2009,1,1949,111,1949,/players/r/reichhe01.shtml,Herman Reich
7756,0,2009-11-06,2009,1,1938,8,1938,/players/r/reisto01.shtml,Tommy Reis
7757,0,2009-06-17,2009,7,1952,576,1959,/players/r/rhodedu01.shtml,Dusty Rhodes
7758,0,2009-01-09,2009,13,1969,357,1981,/players/r/roberda05.shtml,Dave Roberts
7759,0,2009-09-29,2009,5,1955,102,1960,/players/r/robinhu01.shtml,Humberto Robinson
7760,0,2009-03-06,2009,7,1973,4,1979,/players/r/rodried01.shtml,Eduardo Rodriguez
7761,0,2009-06-11,2009,2,1958,8,1959,/players/r/rodrifr01.shtml,Freddy Rodriguez
7762,0,2009-11-06,2009,5,1955,68,1962,/players/r/roselbo01.shtml,Bob Roselli
7763,0,2009-05-11,2009,5,1958,114,1963,/players/s/schaijo01.shtml,Johnny Schaive
7764,0,2009-01-31,2009,1,1950,1,1950,/players/s/scherbo01.shtml,Bob Scherbarth
7765,0,2009-10-30,2009,6,1943,470,1948,/players/s/schulho01.shtml,Howie Schultz
7766,0,2009-01-16,2009,2,1980,29,1981,/players/s/stimacr01.shtml,Craig Stimac
7767,0,2009-03-01,2009,1,1969,18,1969,/players/s/stonege03.shtml,Gene Stone
7768,0,2009-02-28,2009,10,1955,336,1964,/players/s/sturdto01.shtml,Tom Sturdivant
7769,0,2009-02-23,2009,1,1946,15,1946,/players/t/tepsijo01.shtml,Joe Tepsic
7770,0,2009-09-28,2009,4,1949,217,1954,/players/t/thompdo01.shtml,Don Thompson
7771,0,2009-02-12,2009,8,1965,898,1972,/players/u/uhlaete01.shtml,Ted Uhlaender
7772,0,2009-03-15,2009,1,1945,20,1945,/players/w/weingel01.shtml,Elmer Weingartner
7773,0,2009-01-22,2009,11,1930,1295,1942,/players/w/werbebi01.shtml,Billy Werber
7774,0,2009-07-21,2009,8,1958,199,1965,/players/w/willeca01.shtml,Carl Willey
7775,1,2009-08-17,2009,6,1949,517,1955,/players/w/willida03.shtml,Davey Williams
7776,0,2009-01-09,2009,6,1984,293,1989,/players/w/willifr01.shtml,Frank Williams
7777,0,2009-05-14,2009,3,1961,59,1964,/players/w/willige01.shtml,George Williams
7778,0,2009-03-08,2009,1,1952,3,1952,/players/w/wolfeed01.shtml,Ed Wolfe
7779,1,2009-06-14,2009,11,1956,428,1967,/players/w/woodeha01.shtml,Hal Woodeshick
7780,0,2010-11-04,2010,1,1959,152,1959,/players/a/andersp01.shtml,Sparky Anderson
7781,0,2010-06-14,2010,3,1990,202,1992,/players/a/azocaos01.shtml,Oscar Azocar
7782,0,2010-01-28,2010,2,1969,125,1971,/players/b/bakerfr02.shtml,Frank Baker
7783,0,2010-11-14,2010,1,1948,7,1948,/players/b/bambeha01.shtml,Hal Bamberger
7784,0,2010-03-03,2010,7,1964,100,1970,/players/b/bertafr01.shtml,Frank Bertaina
7785,1,2010-02-16,2010,12,1972,159,1984,/players/b/bibbyji01.shtml,Jim Bibby
7786,0,2010-11-13,2010,5,1944,351,1948,/players/b/binksge01.shtml,George Binks
7787,0,2010-12-29,2010,7,1957,422,1965,/players/b/borosst01.shtml,Steve Boros
7788,0,2010-01-21,2010,7,1940,597,1948,/players/b/bragabo01.shtml,Bobby Bragan
7789,0,2010-06-01,2010,3,1962,30,1964,/players/b/burdefr01.shtml,Freddie Burdette
7790,0,2010-12-07,2010,1,1977,0,1977,/players/c/campeca01.shtml,Cardell Camper
7791,0,2010-09-20,2010,1,1949,8,1949,/players/c/cassija01.shtml,Jack Cassini
7792,0,2010-04-22,2010,8,1947,545,1954,/players/c/castipe01.shtml,Pete Castiglione
7793,4,2010-12-18,2010,22,1934,2030,1955,/players/c/cavarph01.shtml,Phil Cavarretta
7794,0,2010-02-18,2010,7,1951,171,1957,/players/c/chakabo01.shtml,Bob Chakales
7795,0,2010-02-19,2010,1,1937,20,1937,/players/c/cisarge01.shtml,George Cisar
7796,0,2010-10-20,2010,1,1945,12,1945,/players/c/clarkot01.shtml,Otey Clark
7797,0,2010-09-18,2010,5,1947,559,1952,/players/c/colemra01.shtml,Ray Coleman
7798,4,2010-04-02,2010,15,1959,316,1977,/players/c/cuellmi01.shtml,Mike Cuellar
7799,2,2010-03-09,2010,18,1960,2429,1979,/players/d/daviswi02.shtml,Willie Davis
7800,0,2010-01-27,2010,3,1960,53,1962,/players/d/drakesa01.shtml,Sammy Drake
7801,1,2010-12-17,2010,13,1949,1288,1961,/players/d/dropowa01.shtml,Walt Dropo
7802,0,2010-08-07,2010,2,1978,48,1981,/players/d/drumrke01.shtml,Keith Drumright
7803,0,2010-11-28,2010,1,1963,16,1963,/players/e/emeryca01.shtml,Cal Emery
7804,0,2010-11-07,2010,1,1951,37,1951,/players/e/estocge01.shtml,George Estock
7805,0,2010-02-12,2010,1,1951,5,1951,/players/f/fahrje01.shtml,Jerry Fahr
7806,8,2010-12-15,2010,18,1936,570,1956,/players/f/fellebo01.shtml,Bob Feller
7807,0,2010-03-17,2010,1,1955,9,1955,/players/f/fletcva01.shtml,Van Fletcher
7808,0,2010-10-27,2010,1,1958,16,1958,/players/f/fodgege01.shtml,Gene Fodge
7809,0,2010-07-22,2010,1,1975,1,1975,/players/f/fritzla01.shtml,Larry Fritz
7810,0,2010-03-28,2010,2,1978,24,1979,/players/g/gatesjo01.shtml,Joe Gates
7811,0,2010-06-16,2010,2,1959,11,1962,/players/h/hartmbo01.shtml,Bob Hartman
7812,0,2010-07-08,2010,6,1947,196,1952,/players/h/hartucl01.shtml,Clint Hartung
7813,0,2010-08-09,2010,9,1943,739,1953,/players/h/hermage01.shtml,Gene Hermanski
7814,1,2010-03-16,2010,15,1952,533,1966,/players/h/hoeftbi01.shtml,Billy Hoeft
7815,0,2010-03-15,2010,6,1945,99,1953,/players/h/holcoke01.shtml,Ken Holcombe
7816,0,2010-07-21,2010,8,1947,91,1954,/players/h/houkra01.shtml,Ralph Houk
7817,0,2010-07-26,2010,2,1960,10,1961,/players/j/jacobja01.shtml,Jake Jacobs
7818,0,2010-10-20,2010,1,1951,64,1951,/players/j/jennibi01.shtml,Bill Jennings
7819,0,2010-04-22,2010,6,1962,125,1968,/players/k/kenwodi01.shtml,Dick Kenworthy
7820,0,2010-11-02,2010,7,1944,201,1953,/players/k/kingcl01.shtml,Clyde King
7821,0,2010-08-11,2010,4,1954,95,1957,/players/k/kingne01.shtml,Nellie King
7822,0,2010-11-15,2010,16,1962,1311,1977,/players/k/kirkped01.shtml,Ed Kirkpatrick
7823,0,2010-11-21,2010,1,1949,1,1949,/players/k/kuczest01.shtml,Steve Kuczek
7824,0,2010-07-16,2010,3,1955,71,1957,/players/k/kuhnke01.shtml,Kenny Kuhn
7825,0,2010-09-15,2010,3,1943,16,1946,/players/l/lamacal01.shtml,Al LaMacchia
7826,0,2010-09-01,2010,2,1938,138,1948,/players/l/langdo01.shtml,Don Lang
7827,0,2010-02-07,2010,7,1951,254,1957,/players/l/lapalpa01.shtml,Paul LaPalme
7828,0,2010-01-12,2010,3,1941,107,1945,/players/l/laynehi01.shtml,Hillis Layne
7829,0,2010-12-04,2010,5,1952,138,1961,/players/l/lehmake01.shtml,Ken Lehman
7830,1,2010-05-23,2010,13,1994,206,2006,/players/l/limajo01.shtml,Jose Lima
7831,0,2010-10-17,2010,8,1970,356,1977,/players/l/lisjo01.shtml,Joe Lis
7832,1,2010-07-15,2010,11,1950,317,1961,/players/l/loesbi01.shtml,Billy Loes
7833,0,2010-12-07,2010,1,1940,146,1940,/players/m/mahanar01.shtml,Art Mahan
7834,0,2010-01-21,2010,3,1941,30,1946,/players/m/mandeha01.shtml,Hal Manders
7835,0,2010-05-25,2010,10,1949,250,1959,/players/m/martimo01.shtml,Morrie Martin
7836,0,2010-05-24,2010,1,1950,2,1950,/players/m/martiro01.shtml,Rogelio Martinez
7837,0,2010-11-20,2010,6,1957,155,1962,/players/m/mcdevda01.shtml,Danny McDevitt
7838,6,2010-11-28,2010,10,1951,1336,1960,/players/m/mcdougi01.shtml,Gil McDougald
7839,1,2010-08-26,2010,15,1944,368,1964,/players/m/mclisca01.shtml,Cal McLish
7840,0,2010-07-20,2010,1,1968,6,1968,/players/m/mcmatji01.shtml,Jimmy McMath
7841,0,2010-04-09,2010,1,1953,3,1953,/players/m/moisabi01.shtml,Bill Moisan
7842,0,2010-01-21,2010,8,1967,316,1974,/players/m/mottocu01.shtml,Curt Motton
7843,0,2010-12-25,2010,6,1951,279,1957,/players/o/olsonka01.shtml,Karl Olson
7844,0,2010-04-03,2010,11,1955,849,1969,/players/p/pagliji01.shtml,Jim Pagliaroni
7845,0,2010-07-10,2010,2,1960,36,1961,/players/p/palmqed01.shtml,Ed Palmquist
7846,0,2010-09-09,2010,1,1953,9,1953,/players/p/philled02.shtml,Eddie Phillips
7847,0,2010-09-20,2010,6,1956,668,1961,/players/p/pilaral01.shtml,Al Pilarcik
7848,0,2010-03-28,2010,4,1964,59,1969,/players/p/purdijo01.shtml,John Purdin
7849,0,2010-10-08,2010,1,1967,2,1967,/players/r/roberda04.shtml,Dale Roberts
7850,7,2010-05-06,2010,19,1948,688,1966,/players/r/roberro01.shtml,Robin Roberts
7851,0,2010-05-29,2010,3,2002,43,2004,/players/r/roberje02.shtml,Jeriome Robertson
7852,0,2010-10-20,2010,3,1953,76,1956,/players/r/roigto01.shtml,Tony Roig
7853,0,2010-03-06,2010,10,1962,217,1972,/players/r/rolanji01.shtml,Jim Roland
7854,0,2010-10-25,2010,2,1949,22,1950,/players/r/ruferru01.shtml,Rudy Rufer
7855,9,2010-12-02,2010,15,1960,2243,1974,/players/s/santoro01.shtml,Ron Santo
7856,0,2010-05-13,2010,1,1971,7,1971,/players/s/schluja01.shtml,Jay Schlueter
7857,1,2010-09-23,2010,11,1957,433,1967,/players/s/shawbo01.shtml,Bob Shaw
7858,0,2010-03-03,2010,1,1978,1,1978,/players/s/smallha01.shtml,Hank Small
7859,0,2010-06-06,2010,7,1963,67,1970,/players/s/stephje01.shtml,Jerry Stephenson
7860,0,2010-11-30,2010,4,1958,104,1961,/players/s/stever_01.shtml,R C Stevens
7861,0,2010-02-21,2010,10,1950,971,1960,/players/s/stricge01.shtml,George Strickland
7862,0,2010-05-08,2010,5,1955,117,1959,/players/s/suscege02.shtml,George Susce
7863,0,2010-10-16,2010,5,1957,252,1961,/players/t/thomava01.shtml,Valmy Thomas
7864,3,2010-08-16,2010,15,1946,1779,1960,/players/t/thomsbo01.shtml,Bobby Thomson
7865,1,2010-09-16,2010,10,1970,278,1979,/players/t/twitcwa01.shtml,Wayne Twitchell
7866,0,2010-11-22,2010,11,1974,109,1984,/players/u/underto01.shtml,Tom Underwood
7867,0,2010-07-10,2010,3,1947,7,1949,/players/v/vancujo01.shtml,Johnny Van Cuyk
7868,0,2010-11-06,2010,1,1951,6,1951,/players/v/vannoja01.shtml,Jay Van Noy
7869,0,2010-07-09,2010,1,1953,1,1953,/players/v/verdifr01.shtml,Frank Verdi
7870,0,2010-01-26,2010,3,1960,259,1963,/players/w/walteke01.shtml,Ken Walters
7871,0,2010-02-16,2010,2,1952,46,1953,/players/w/waughji01.shtml,Jim Waugh
7872,0,2010-11-27,2010,6,1949,185,1954,/players/w/werlebi01.shtml,Bill Werle
7873,0,2010-11-16,2010,1,1962,23,1962,/players/w/whiteel02.shtml,Elder White
7874,0,2010-01-03,2010,2,1944,86,1945,/players/w/wilkibo01.shtml,Bobby Wilkins
7875,0,2010-10-31,2010,1,1951,19,1951,/players/w/wilsoar02.shtml,Artie Wilson
7876,0,2011-10-28,2011,3,1982,120,1985,/players/a/adamsri02.shtml,Ricky Adams
7877,2,2011-11-03,2011,15,1960,1667,1974,/players/a/alouma01.shtml,Matty Alou
7878,0,2011-06-28,2011,2,1975,39,1976,/players/b/baldwbi01.shtml,Billy Baldwin
7879,0,2011-12-30,2011,7,1948,194,1958,/players/b/beardte01.shtml,Ted Beard
7880,0,2011-04-15,2011,10,1953,612,1962,/players/b/bertore01.shtml,Reno Bertoia
7881,0,2011-12-21,2011,2,1963,8,1964,/players/b/bloombu01.shtml,Bud Bloomfield
7882,0,2011-09-29,2011,4,1946,199,1949,/players/b/bockmed01.shtml,Eddie Bockman
7883,0,2011-01-07,2011,2,1944,62,1945,/players/b/boromre01.shtml,Red Borom
7884,0,2011-06-10,2011,1,1964,1,1964,/players/b/braunjo01.shtml,John Braun
7885,0,2011-06-30,2011,6,1956,711,1962,/players/b/buddido01.shtml,Don Buddin
7886,0,2011-10-11,2011,1,1945,42,1945,/players/b/bukercy01.shtml,Cy Buker
7887,0,2011-08-01,2011,2,1956,44,1957,/players/c/caffijo01.shtml,Joe Caffie
7888,0,2011-12-15,2011,11,1952,938,1962,/players/c/careyan01.shtml,Andy Carey
7889,0,2011-02-28,2011,1,1947,23,1947,/players/c/carysc01.shtml,Scott Cary
7890,1,2011-02-12,2011,10,1956,969,1965,/players/c/cimolgi01.shtml,Gino Cimoli
7891,0,2011-10-26,2011,6,1950,85,1955,/players/c/coleda01.shtml,Dave Cole
7892,0,2011-07-04,2011,11,1956,1075,1966,/players/c/covinwe01.shtml,Wes Covington
7893,1,2011-01-18,2011,9,1952,702,1961,/players/c/crowege01.shtml,George Crowe
7894,0,2011-10-25,2011,1,1961,7,1961,/players/c/cuetobe01.shtml,Bert Cueto
7895,0,2011-01-17,2011,1,1947,3,1947,/players/c/curripe01.shtml,Perry Currin
7896,0,2011-02-08,2011,1,1942,8,1942,/players/d/dappecl01.shtml,Cliff Dapper
7897,0,2011-01-06,2011,1,1991,0,1991,/players/d/dela_fr01.shtml,Francisco de la Rosa
7898,0,2011-11-19,2011,4,1953,102,1956,/players/d/dixonso01.shtml,Sonny Dixon
7899,0,2011-03-16,2011,3,1983,91,1985,/players/d/dunbato01.shtml,Tom Dunbar
7900,4,2011-01-06,2011,10,1954,312,1965,/players/d/durenry01.shtml,Ryne Duren
7901,0,2011-08-27,2011,2,1949,55,1953,/players/f/fanovfr01.shtml,Frank Fanovich
7902,0,2011-08-02,2011,2,1951,76,1952,/players/f/federal01.shtml,Al Federoff
7903,1,2011-08-24,2011,18,1975,4,1992,/players/f/flanami01.shtml,Mike Flanagan
7904,0,2011-11-03,2011,16,1974,509,1989,/players/f/forscbo01.shtml,Bob Forsch
7905,0,2011-02-15,2011,4,1947,217,1956,/players/f/frazijo01.shtml,Joe Frazier
7906,2,2011-02-04,2011,18,1966,564,1983,/players/f/frymawo01.shtml,Woodie Fryman
7907,0,2011-12-29,2011,2,2003,4,2004,/players/g/garciro01.shtml,Rosman Garcia
7908,0,2011-02-18,2011,1,1944,1,1944,/players/g/gilmole01.shtml,Len Gilmore
7909,0,2011-02-26,2011,6,1965,193,1970,/players/g/goossgr01.shtml,Greg Goossen
7910,1,2011-06-15,2011,9,1946,228,1955,/players/g/grayte01.shtml,Ted Gray
7911,0,2011-01-18,2011,2,1955,11,1959,/players/g/grunwal01.shtml,Al Grunwald
7912,0,2011-11-21,2011,2,2010,44,2011,/players/h/halmagr01.shtml,Greg Halman
7913,0,2011-05-27,2011,2,1957,2,1959,/players/h/harribi03.shtml,Bill Harris
7914,0,2011-01-15,2011,3,1950,265,1952,/players/h/hartsro01.shtml,Roy Hartsfield
7915,0,2011-04-21,2011,1,1957,8,1957,/players/h/heiseji01.shtml,Jim Heise
7916,0,2011-07-12,2011,1,1990,2,1990,/players/h/hiltoho01.shtml,Howard Hilton
7917,0,2011-10-04,2011,6,1939,530,1948,/players/h/hodgira01.shtml,Ralph Hodgin
7918,0,2011-07-27,2011,6,1997,24,2002,/players/i/irabuhi01.shtml,Hideki Irabu
7919,0,2011-02-18,2011,3,1954,188,1956,/players/j/jacobsp01.shtml,Spook Jacobs
7920,0,2011-09-08,2011,9,1973,2,1981,/players/j/jeffeje01.shtml,Jesse Jefferson
7921,0,2011-08-12,2011,9,1950,273,1959,/players/j/johnser02.shtml,Ernie Johnson
7922,2,2011-04-12,2011,17,1936,1574,1955,/players/j/joosted01.shtml,Eddie Joost
7923,13,2011-05-17,2011,22,1954,2435,1975,/players/k/killeha01.shtml,Harmon Killebrew
7924,0,2011-04-30,2011,2,1960,15,1962,/players/k/krsnimi01.shtml,Mike Krsnich
7925,0,2011-10-13,2011,1,1968,4,1968,/players/l/larosvi01.shtml,Vic LaRose
7926,1,2011-11-11,2011,7,1980,128,1988,/players/l/leach01.shtml,Charlie Lea
7927,2,2011-02-18,2011,11,1935,1349,1949,/players/l/lewisbu01.shtml,Buddy Lewis
7928,1,2011-09-23,2011,11,1940,1057,1951,/players/l/litwhda01.shtml,Danny Litwhiler
7929,0,2011-12-05,2011,4,1956,143,1959,/players/l/lonnejo01.shtml,Joe Lonnett
7930,0,2011-02-08,2011,1,1937,35,1937,/players/m/malinto01.shtml,Tony Malinosky
7931,8,2011-03-15,2011,13,1940,1572,1953,/players/m/marioma01.shtml,Marty Marion
7932,0,2011-10-11,2011,1,1955,7,1955,/players/m/martipa02.shtml,Paul Martin
7933,0,2011-03-19,2011,1,1959,1,1959,/players/m/mcavoto01.shtml,Tom McAvoy
7934,0,2011-11-09,2011,4,1938,337,1941,/players/m/mccoybe01.shtml,Benny McCoy
7935,0,2011-03-09,2011,1,1939,9,1939,/players/m/mcnambo01.shtml,Bob McNamara
7936,0,2011-03-18,2011,3,1943,171,1945,/players/m/metroch01.shtml,Charlie Metro
7937,0,2011-04-26,2011,1,1958,8,1958,/players/m/milesdo01.shtml,Don Miles
7938,2,2011-12-28,2011,12,1948,1245,1959,/players/m/muelldo01.shtml,Don Mueller
7939,0,2011-06-24,2011,1,1956,4,1956,/players/m/myersri01.shtml,Richie Myers
7940,0,2011-07-22,2011,3,1955,79,1957,/players/n/nelsote01.shtml,Tex Nelson
7941,0,2011-06-08,2011,12,1964,1392,1975,/players/n/northji01.shtml,Jim Northrup
7942,0,2011-01-20,2011,3,1969,67,1971,/players/o/ortizjo01.shtml,Jose Ortiz
7943,0,2011-04-15,2011,6,1957,359,1963,/players/o/osborbo02.shtml,Bobo Osborne
7944,0,2011-06-07,2011,15,1959,1326,1973,/players/p/paganjo01.shtml,Jose Pagan
7945,0,2011-03-12,2011,8,1977,673,1984,/players/p/pagemi02.shtml,Mitchell Page
7946,0,2011-07-24,2011,1,1948,3,1948,/players/p/palmmi01.shtml,Mike Palm
7947,0,2011-05-12,2011,1,1950,2,1950,/players/p/pascuca01.shtml,Carlos Pascual
