,all star,birth date,birth year,experience,first year,games,last year,link,name,position
4103,0,10/23/1930,1930,1,1956,12,1956,/players/F/FeamTo20.htm,Tom Feamster,T-DE
4104,1,8/5/1930,1930,7,1953,79,1960,/players/F/FergHo00.htm,Howie Ferguson,FB-HB
4105,0,2/14/1930,1930,1,1956,1,1956,/players/F/FlowBe20.htm,Bernie Flowers,E
4106,0,4/24/1930,1930,1,1952,9,1952,/players/F/FlowKe20.htm,Keith Flowers,C-LB
4107,5,3/28/1930,1930,12,1955,155,1966,/players/F/FortJo00.htm,Joe Fortunato,LB
4108,0,11/11/1930,1930,10,1953,126,1964,/players/F/FryxBo20.htm,Bob Fry,T-G/Coach
4109,0,6/19/1930,1930,,,,,/coaches/GarrJi0.htm,Jim Garrett,Coach
4110,8,8/16/1930,1930,12,1952,136,1964,/players/G/GiffFr00.htm,Frank Gifford,HB-FL-DB-WR
4111,1,11/22/1930,1930,5,1953,60,1957,/players/G/GilbKl00.htm,Kline Gilbert,T-G
4112,0,5/14/1930,1930,7,1956,71,1963,/players/G/GlicGa20.htm,Gary Glick,DB-HB
4113,2,5/22/1930,1930,13,1952,160,1964,/players/H/HannDa00.htm,Dave Hanner,DT/Coach
4114,0,3/16/1930,1930,4,1953,48,1960,/players/H/HatlJo20.htm,Johnny Hatley,G-DT
4115,0,9/19/1930,1930,8,1954,56,1962,/players/H/HeinDo00.htm,Don Heinrich,QB
4116,0,2/26/1930,1930,3,1953,29,1955,/players/H/HiggTo20.htm,Tom Higgins,T-G-DT
4117,0,3/11/1930,1930,5,1952,55,1958,/players/H/HoffJa20.htm,Jack Hoffman,DE
4118,0,10/9/1930,1930,4,1955,48,1958,/players/H/HoltGl20.htm,Glenn Holtzman,T-DE
4119,0,3/18/1930,1930,1,1958,5,1958,/players/H/HornDi20.htm,Dick Horn,QB
4120,0,3/15/1930,1930,1,1952,4,1952,/players/H/HorrBi20.htm,Bill Horrell,G
4121,4,7/5/1930,1930,12,1952,142,1963,/players/H/HowtBi00.htm,Billy Howton,E
4122,0,4/5/1930,1930,10,1951,106,1961,/players/H/HudsBo20.htm,Bob Hudson,DB-LB-E
4123,0,1/3/1930,1930,1,1953,3,1953,/players/I/IrviWi20.htm,Willie Irvin,DE-E
4124,0,2/26/1930,1930,2,1954,22,1955,/players/J/JanoVi20.htm,Vic Janowicz,HB
4125,0,12/9/1930,1930,1,1955,2,1955,/players/J/JenkWa20.htm,Walt Jenkins,DE-DT
4126,0,8/15/1930,1930,1,1960,2,1960,/players/J/JoynL.20.htm,L.C. Joyner,HB
4127,0,11/20/1930,1930,8,1953,85,1960,/players/K/KariCa20.htm,Carl Karilivacz,DB-HB
4128,0,5/8/1930,1930,2,1955,24,1956,/players/K/KellBo20.htm,Bob Kelley,C
4129,0,1/14/1930,1930,4,1952,32,1956,/players/K/KerkGa20.htm,Gary Kerkorian,QB
4130,0,8/11/1930,1930,1,1954,2,1954,/players/K/KincJi20.htm,Jim Kincaid,DB
4131,0,1/18/1930,1930,1,1952,2,1952,/players/K/KlosDo20.htm,Don Klosterman,QB
4132,0,1/22/1930,1930,1,1954,5,1954,/players/L/LangBo20.htm,Bob Langas,DE
4133,0,8/19/1930,1930,1,1952,12,1952,/players/L/LansJi20.htm,Jim Lansford,T
4134,9,11/24/1930,1930,11,1952,133,1964,/players/L/LaryYa00.htm,Yale Lary,DB
4135,0,10/9/1930,1930,1,1952,11,1952,/players/L/LaurHa20.htm,Hank Lauricella,HB
4136,4,1/7/1930,1930,11,1952,134,1963,/players/L/LeBaEd00.htm,Eddie LeBaron,QB
4137,0,3/8/1930,1930,2,1952,17,1954,/players/L/LesaJi20.htm,Jimmy Lesane,DB-HB
4138,0,7/2/1930,1930,12,1954,136,1965,/players/L/LiviCl20.htm,Cliff Livingston,LB-DE
4139,0,5/4/1930,1930,2,1952,19,1953,/players/L/LogaDi20.htm,Dick Logan,G-DT
4140,0,2/14/1930,1930,1,1954,12,1954,/players/L/LuftDo20.htm,Don Luft,E
4141,0,11/2/1930,1930,1,1956,12,1956,/players/M/MaceJo20.htm,John Macerelli,T-G
4142,0,11/8/1930,1930,,,,,/coaches/MalaRa0.htm,Ray Malavasi,Coach
4143,1,1/17/1930,1930,5,1954,49,1958,/players/M/MassCa00.htm,Carlton Massey,DE
4144,6,5/1/1930,1930,14,1952,171,1966,/players/M/MatsOl00.htm,Ollie Matson,RB-FL
4145,0,3/31/1930,1930,1,1952,7,1952,/players/M/MayeCa20.htm,Carl Mayes,HB
4146,0,6/17/1930,1930,,,,,/coaches/MazuJo0.htm,John Mazur,Coach
4147,0,5/9/1930,1930,7,1955,74,1961,/players/M/McClWi20.htm,Willie McClung,T-DT
4148,0,4/2/1930,1930,8,1952,96,1959,/players/M/McCoBi20.htm,Bill McColl,E
4149,0,1/26/1930,1930,1,1954,9,1954,/players/M/McCoDe20.htm,Dewey McConnell,DB-DE
4150,6,6/21/1930,1930,10,1951,119,1962,/players/M/McCoMi00.htm,Mike McCormack,T-DG-DT/Coach
4151,0,5/16/1930,1930,4,1953,32,1956,/players/M/McCoTo21.htm,Tom McCormick,HB
4152,0,1/18/1930,1930,2,1953,24,1956,/players/M/McFaMa21.htm,Marv McFadden,G
4153,0,11/4/1930,1930,,,,,/coaches/McPhDi0.htm,Dick MacPherson,Coach
4154,0,12/12/1930,1930,5,1956,52,1961,/players/M/MeilSt00.htm,Steve Meilinger,E
4155,0,10/12/1930,1930,1,1952,1,1952,/players/M/MeyeBo20.htm,Bob Meyers,HB
4156,1,1/31/1930,1930,4,1953,38,1956,/players/M/MichAr00.htm,Art Michalik,MG-LB-G
4157,0,2/4/1930,1930,1,1953,12,1953,/players/M/MillHa20.htm,Hal Miller,T
4158,2,11/8/1930,1930,7,1954,78,1962,/players/M/MillPa00.htm,Paul Miller,DE
4159,0,8/11/1930,1930,1,1952,11,1952,/players/M/MitcHa20.htm,Hal Mitchell,T-G
4160,0,6/28/1930,1930,1,1954,10,1954,/players/M/MorgBo20.htm,Bob Morgan,DT
4161,0,4/9/1930,1930,1,1952,12,1952,/players/M/MossJo20.htm,Joe Moss,T
4162,1,3/31/1930,1930,8,1954,95,1961,/players/M/MutsJi00.htm,Jim Mutscheller,E-DE
4163,0,3/21/1930,1930,3,1952,25,1956,/players/N/NippMa20.htm,Maury Nipp,G
4164,1,9/26/1930,1930,5,1953,45,1961,/players/O/OConTo00.htm,Tommy O'Connell,QB
4165,0,10/7/1930,1930,2,1952,20,1955,/players/O/ODonPa20.htm,Pat O'Donahue,DE
4166,2,12/21/1930,1930,10,1953,113,1962,/players/O/OlszJo00.htm,Johnny Olszewski,FB-HB
4167,0,4/8/1930,1930,6,1954,68,1959,/players/O/OstrCh20.htm,Chet Ostrowski,DE
4168,1,9/16/1930,1930,7,1956,58,1962,/players/P/PanfKe00.htm,Ken Panfil,T
4169,3,5/7/1930,1930,15,1952,189,1969,/players/P/PariBa00.htm,Babe Parilli,QB
4170,0,7/17/1930,1930,8,1954,96,1962,/players/P/PerrGe21.htm,Gerry Perry,T-DT-DE-G
4171,0,5/18/1930,1930,1,1956,3,1956,/players/P/PlanJe20.htm,Jerry Planutis,HB
4172,0,11/4/1930,1930,1,1952,4,1952,/players/P/PopaEl20.htm,Eli Popa,LB
4173,0,12/21/1930,1930,1,1954,3,1954,/players/R/RaifJi20.htm,Jim Raiff,T
4174,3,7/16/1930,1930,10,1952,99,1961,/players/R/RechBe00.htm,Bert Rechichar,DB-LB-HB-E
4175,0,6/24/1930,1930,1,1952,12,1952,/players/R/ReicBi20.htm,Bill Reichardt,FB
4176,1,8/18/1930,1930,11,1953,139,1964,/players/R/RichJe01.htm,Jess Richardson,DT
4177,8,10/6/1930,1930,9,1954,112,1962,/players/R/RichLe00.htm,Les Richter,LB-MG
4178,0,9/2/1930,1930,1,1957,12,1957,/players/R/RobiFr21.htm,Fred Robinson,G
4179,2,1/14/1930,1930,5,1952,58,1956,/players/R/RobiWa00.htm,Wayne Robinson,LB-C
4180,0,9/16/1930,1930,1,1954,3,1954,/players/R/RoffBi20.htm,Bill Roffler,DB
4181,0,1/15/1930,1930,1,1954,12,1954,/players/R/RossGe21.htm,George Rosso,DB
4182,0,2/26/1930,1930,4,1957,41,1962,/players/S/SaidTo20.htm,Tom Saidock,DT
4183,0,8/12/1930,1930,3,1953,29,1956,/players/S/ScarJa20.htm,Jack Scarbath,QB
4184,2,9/3/1930,1930,12,1953,150,1964,/players/S/ScotTo00.htm,Tom Scott,DE-LB
4185,1,7/2/1930,1930,6,1954,57,1960,/players/S/ScudJo00.htm,Joe Scudero,DB-HB
4186,0,10/16/1930,1930,1,1954,11,1954,/players/S/ShipBi20.htm,Billy Shipp,T
4187,0,1/4/1930,1930,7,1951,73,1957,/players/S/ShulDo20.htm,Don Shula,DB/Coach
4188,0,7/6/1930,1930,2,1955,4,1956,/players/S/SmitEr24.htm,Ernie Smith,DB-HB
4189,0,9/9/1930,1930,3,1952,29,1956,/players/S/SmitJe25.htm,Jerry Smith,G-LB/Coach
4190,2,8/12/1930,1930,5,1952,59,1958,/players/S/SnydLu00.htm,Lum Snyder,T
4191,0,2/4/1930,1930,5,1952,30,1957,/players/S/SpinJa20.htm,Jack Spinks,T-G-FB-DT
4192,0,5/10/1930,1930,6,1955,70,1960,/players/S/StepRe20.htm,Red Stephens,G
4193,0,5/10/1930,1930,10,1952,111,1961,/players/S/SummPa20.htm,Pat Summerall,DE-E-K
4194,0,10/19/1930,1930,6,1955,73,1962,/players/S/SumnCh20.htm,Charlie Sumner,DB/Coach
4195,0,11/15/1930,1930,8,1953,89,1960,/players/S/SvarHa20.htm,Harland Svare,LB-TB/Coach
4196,0,5/6/1930,1930,13,1952,155,1966,/players/T/TaraGe20.htm,George Tarasovic,DE-LB-C
4197,0,6/18/1930,1930,3,1953,34,1955,/players/T/TepeLo20.htm,Lou Tepe,C-LB
4198,0,3/22/1930,1930,1,1953,1,1953,/players/T/ThroWi20.htm,Willie Thrower,QB
4199,0,8/3/1930,1930,1,1954,10,1954,/players/T/TidwBi20.htm,Billy Tidwell,HB-DB
4200,4,6/23/1930,1930,12,1952,149,1964,/players/T/ToneBo00.htm,Bob Toneff,DT-DE-T-LB-G
4201,0,5/1/1930,1930,1,1955,6,1955,/players/T/TopoTe20.htm,Ted Topor,LB
4202,2,10/4/1930,1930,13,1954,128,1966,/players/W/WadeBi00.htm,Billy Wade,QB
4203,0,1/7/1930,1930,5,1953,58,1957,/players/W/WalkVa20.htm,Val Joe Walker,DB
4204,0,12/19/1930,1930,2,1953,24,1954,/players/W/WatfJe20.htm,Jerry Watford,G-E-DE
4205,0,3/25/1930,1930,7,1955,81,1961,/players/W/WebeCh21.htm,Chuck Weber,LB-DE-G/Coach
4206,0,1/2/1930,1930,3,1951,29,1955,/players/W/WillBo20.htm,Bob Williams,QB
4207,0,8/25/1930,1930,3,1955,34,1957,/players/Y/YounDi20.htm,Dick Young,FB-HB
4208,0,9/5/1931,1931,1,1953,10,1953,/players/A/AldeJo20.htm,John Alderton,DE
4209,2,1/25/1931,1931,7,1953,83,1959,/players/A/AnexCh00.htm,Charlie Ane,T-C
4210,0,5/31/1931,1931,2,1953,18,1954,/players/B/BarkEd00.htm,Ed Barker,E
4211,0,10/6/1931,1931,2,1957,26,1960,/players/B/BarnLa20.htm,Larry Barnes,FB
4212,0,4/26/1931,1931,3,1954,36,1956,/players/B/BassMo00.htm,Maurice Bassett,FB
4213,0,3/17/1931,1931,4,1952,46,1957,/players/B/BeckRa20.htm,Ray Beck,G
4214,0,3/25/1931,1931,5,1955,62,1960,/players/B/BellEd21.htm,Eddie Bell,DB-LB
4215,0,8/2/1931,1931,1,1954,10,1954,/players/B/BerrWa00.htm,Wayne Berry,HB-DB
4216,0,10/18/1931,1931,,,,,/coaches/BileEd0.htm,Ed Biles,Coach
4217,1,5/8/1931,1931,10,1952,117,1961,/players/B/BishBi00.htm,Bill Bishop,DT-T
4218,0,9/22/1931,1931,3,1954,23,1957,/players/B/BowmBi00.htm,Bill Bowman,FB
4219,0,5/27/1931,1931,1,1954,5,1954,/players/B/BranGe20.htm,George Brancato,HB-DB
4220,0,10/20/1931,1931,14,1954,132,1971,/players/B/BratZe00.htm,Zeke Bratkowski,QB/Coach
4221,0,12/2/1931,1931,8,1956,89,1963,/players/B/BretCa20.htm,Carl Brettschneider,LB
4222,0,4/8/1931,1931,2,1953,24,1955,/players/B/BretMo20.htm,Monte Brethauer,DB-E
4223,2,12/16/1931,1931,7,1953,76,1961,/players/B/BrooTo00.htm,Tom Brookshier,DB
4224,0,5/1/1931,1931,1,1954,12,1954,/players/B/BrumJa20.htm,Jack Brumfield,DE
4225,0,10/1/1931,1931,1,1954,12,1954,/players/B/BrunDe20.htm,Dewey Brundage,DE
4226,2,12/30/1931,1931,7,1953,77,1962,/players/B/BrunFr00.htm,Fred Bruney,DB/Coach
4227,0,8/8/1931,1931,1,1956,8,1956,/players/B/BurlAl20.htm,Alex Burl,HB
4228,0,8/19/1931,1931,10,1955,122,1964,/players/B/BurrDo20.htm,Don Burroughs,DB
4229,0,10/1/1931,1931,1,1956,9,1956,/players/C/CarlHa20.htm,Harland Carl,HB
4230,0,9/4/1931,1931,3,1955,30,1957,/players/C/CarrPa20.htm,Paul Carr,DB-LB
4231,0,4/28/1931,1931,2,1954,21,1955,/players/C/CarrRu20.htm,Russ Carroccio,G-T-DT-DG
4232,0,4/28/1931,1931,,,,,/coaches/CarsBu0.htm,Bud Carson,Coach
4233,0,2/23/1931,1931,1,1953,8,1953,/players/C/CartWi20.htm,Willie Carter,HB-DB
4234,5,7/4/1931,1931,12,1955,130,1966,/players/C/CasaRi00.htm,Rick Casares,FB
4235,0,9/8/1931,1931,5,1953,51,1959,/players/C/CatlTo20.htm,Tom Catlin,LB-C/Coach
4236,0,10/30/1931,1931,1,1956,2,1956,/players/C/ChriEr20.htm,Erik Christensen,DE
4237,0,8/26/1931,1931,3,1954,27,1956,/players/C/ColtLl20.htm,Lloyd Colteryahn,E
4238,1,12/5/1931,1931,9,1954,91,1963,/players/C/ConnTe00.htm,Ted Connolly,G
4239,0,7/4/1931,1931,8,1952,87,1960,/players/C/CrosBo20.htm,Bobby Cross,T-DT
4240,0,8/19/1931,1931,1,1955,8,1955,/players/C/CunnLe20.htm,Leon Cunningham,LB-C
4241,0,5/27/1931,1931,1,1953,12,1953,/players/C/CurcTo20.htm,Tony Curcillo,DB-HB
4242,2,11/30/1931,1931,10,1954,111,1968,/players/D/DaviCo00.htm,Cotton Davidson,QB
4243,0,3/23/1931,1931,6,1953,61,1960,/players/D/DeCaAr00.htm,Art DeCarlo,DB-E
4244,0,2/24/1931,1931,1,1953,11,1953,/players/D/DekkPa20.htm,Paul Dekker,E
4245,0,5/1/1931,1931,2,1956,25,1960,/players/D/DimmTo20.htm,Tom Dimmick,C-T-LB
4246,0,12/22/1931,1931,1,1953,10,1953,/players/D/DougEv20.htm,Everett Douglas,T
4247,0,7/18/1931,1931,2,1954,17,1955,/players/D/DuncMa20.htm,Maury Duncan,QB
4248,0,10/27/1931,1931,2,1955,21,1956,/players/E/ElleJa20.htm,Jack Ellena,G-LB
4249,0,3/27/1931,1931,1,1954,12,1954,/players/F/FanuLe20.htm,Ledio Fanucchi,T-DT
4250,0,4/30/1931,1931,1,1953,5,1953,/players/F/FignGe20.htm,George Figner,DB
4251,0,6/14/1931,1931,2,1956,24,1957,/players/F/FiliGe20.htm,Gene Filipski,HB
4252,2,7/30/1931,1931,11,1956,139,1966,/players/F/FissGa00.htm,Galen Fiss,LB
4253,0,11/1/1931,1931,2,1955,14,1956,/players/F/FordHe20.htm,Henry Ford,HB-DB
4254,0,4/14/1931,1931,4,1954,48,1957,/players/F/ForeHe20.htm,Herschel Forester,G
4255,0,7/19/1931,1931,2,1952,24,1954,/players/F/FuglDi20.htm,Dick Fugler,T-DT
4256,0,4/7/1931,1931,1,1953,1,1953,/players/F/FullEd21.htm,Ed Fullerton,DB
4257,0,1/3/1931,1931,5,1953,60,1957,/players/G/GaonBo20.htm,Bob Gaona,T
4258,0,7/7/1931,1931,1,1960,14,1960,/players/G/GreeJi00.htm,Jim Greer,E
4259,0,10/3/1931,1931,2,1954,24,1955,/players/H/HantBo20.htm,Bob Hantla,G-LB-DE
4260,0,10/26/1931,1931,1,1955,12,1955,/players/H/HeapJo20.htm,Joe Heap,HB
4261,0,6/30/1931,1931,1,1953,3,1953,/players/H/HegaBi20.htm,Bill Hegarty,DE-T
4262,0,5/27/1931,1931,1,1953,2,1953,/players/H/HodeMe20.htm,Merwin Hodel,FB
4263,0,5/8/1931,1931,6,1953,72,1958,/players/H/HoglDo20.htm,Doug Hogland,G-T
4264,0,9/14/1931,1931,,,,,/coaches/HudsTo0.htm,Tommy Hudspeth,Coach
4265,3,8/6/1931,1931,11,1953,142,1965,/players/H/HusmEd00.htm,Ed Husmann,DT-G-DE-LB
4266,0,12/25/1931,1931,3,1956,36,1961,/players/J/JagiHa20.htm,Harry Jagielski,DT-T
4267,0,12/1/1931,1931,2,1955,19,1956,/players/J/JechRa20.htm,Ralph Jecha,G-LB
4268,0,5/17/1931,1931,2,1956,16,1957,/players/J/JetePe20.htm,Perry Jeter,HB
4269,0,10/31/1931,1931,3,1953,20,1955,/players/J/JohnDo21.htm,Don Johnson,HB
4270,0,1/19/1931,1931,1,1952,8,1952,/players/J/JohnTo21.htm,Tom Johnson,DT
4271,7,11/24/1931,1931,13,1954,157,1966,/players/J/JoneSt01.htm,Stan Jones,G-DT-T
4272,0,6/22/1931,1931,1,1955,2,1955,/players/J/JoneTo21.htm,Tom Jones,T
4273,0,1/9/1931,1931,1,1960,2,1960,/players/K/KatcJo20.htm,Joe Katchik,DT
4274,0,4/3/1931,1931,1,1958,8,1958,/players/L/LaacGa20.htm,Galen Laack,G
4275,0,1/15/1931,1931,1,1955,10,1955,/players/L/LaugBu20.htm,Bud Laughlin,FB
4276,0,7/7/1931,1931,1,1953,10,1953,/players/L/LedyHa20.htm,Hal Ledyard,QB
4277,0,8/29/1931,1931,10,1957,127,1966,/players/L/LeexHe20.htm,Herman Lee,T-G
4278,3,8/9/1931,1931,10,1953,112,1962,/players/L/LipsGe00.htm,Gene Lipscomb,DT
4279,0,12/31/1931,1931,2,1953,20,1954,/players/L/LittJa20.htm,Jack Little,T
4280,0,12/14/1931,1931,3,1953,26,1955,/players/L/LongBu20.htm,Buford Long,DB-HB-E
4281,0,8/24/1931,1931,1,1955,12,1955,/players/L/LuckBi20.htm,Bill Lucky,DT
4282,0,1/17/1931,1931,2,1954,16,1960,/players/M/MangPe20.htm,Pete Mangum,LB
4283,0,3/15/1931,1931,4,1953,30,1957,/players/M/MarcTe20.htm,Ted Marchibroda,QB/Coach
4284,3,9/12/1931,1931,11,1953,126,1964,/players/M/MatuMa00.htm,Marv Matuszak,LB
4285,0,11/17/1931,1931,2,1954,24,1957,/players/M/MavrMe20.htm,Menil Mavraides,G
4286,1,3/2/1931,1931,6,1955,45,1960,/players/M/McClJa00.htm,Jack McClairen,E
4287,0,11/29/1931,1931,,,,,/coaches/McCuPe0.htm,Pete McCulley,Coach
4288,0,11/16/1931,1931,1,1954,6,1954,/players/M/McMiCh20.htm,Chuck McMillan,DB
4289,0,8/12/1931,1931,2,1960,28,1961,/players/M/McNaBo20.htm,Bob McNamara,DB-FL-HB
4290,0,10/24/1931,1931,,,,,/coaches/McPhBi0.htm,Bill McPherson,Coach
4291,0,3/19/1931,1931,1,1955,7,1955,/players/M/McPhFr20.htm,Frank McPhee,DB-E
4292,0,1/5/1931,1931,,,,,/coaches/McVaJo0.htm,John McVay,Coach
4293,0,2/15/1931,1931,1,1953,11,1953,/players/M/MichJo20.htm,John Michels,G
4294,0,5/21/1931,1931,1,1953,3,1953,/players/M/MileLe20.htm,Leo Miles,DB
4295,0,8/30/1931,1931,1,1955,12,1955,/players/M/MillFr20.htm,Fred Miller,T
4296,0,10/28/1931,1931,1,1953,12,1953,/players/M/MiodEd20.htm,Ed Mioduszewski,QB-DB
4297,1,2/16/1931,1931,14,1953,180,1966,/players/M/ModzDi00.htm,Dick Modzelewski,DT/Coach
4298,0,3/19/1931,1931,1,1956,12,1956,/players/M/MorrGe21.htm,George Morris,C-LB
4299,0,11/1/1931,1931,4,1958,45,1961,/players/M/MorrJa20.htm,Jack Morris,DB
4300,0,2/10/1931,1931,1,1955,1,1955,/players/M/MoslHe20.htm,Henry Mosley,HB
4301,0,11/4/1931,1931,2,1955,13,1956,/players/N/NorrHa20.htm,Hal Norris,LB-DB
4302,5,5/17/1931,1931,11,1954,131,1964,/players/N/NortJe00.htm,Jerry Norton,DB-HB
4303,1,2/16/1931,1931,12,1954,153,1965,/players/N/NuttBu00.htm,Buzz Nutter,C-LB
4304,0,7/7/1931,1931,1,1954,1,1954,/players/O/OaklCh20.htm,Charley Oakley,DB
4305,0,2/21/1931,1931,3,1956,38,1961,/players/O/ONeiBo20.htm,Bob O'Neil,G-DE-LB
4306,0,12/5/1931,1931,1,1956,6,1956,/players/P/PerrLo20.htm,Lowell Perry,E
4307,0,6/4/1931,1931,4,1952,47,1957,/players/P/PetiJo20.htm,Johnny Petitbon,DB-HB
4308,0,9/15/1931,1931,1,1953,12,1953,/players/P/PeviBo20.htm,Bob Peviani,LB
4309,0,1/10/1931,1931,3,1952,26,1954,/players/P/PoloGo20.htm,Gordon Polofsky,LB-G
4310,0,10/16/1931,1931,1,1957,2,1957,/players/P/PriaBi20.htm,Bill Priatko,LB
4311,0,7/11/1931,1931,1,1953,8,1953,/players/R/RamoJo20.htm,Joe Ramona,G-DG
4312,3,9/11/1931,1931,12,1955,144,1966,/players/R/RegeJo00.htm,John Reger,LB-G
4313,5,8/21/1931,1931,11,1956,132,1966,/players/R/RetzPe00.htm,Pete Retzlaff,E-HB-TE
4314,0,7/20/1931,1931,5,1953,54,1960,/players/R/ReynBi00.htm,Billy Reynolds,HB
4315,10,11/21/1931,1931,15,1953,187,1967,/players/R/RingJi00.htm,Jim Ringo,C/Coach
4316,0,2/14/1931,1931,1,1952,4,1952,/players/R/RobiGe21.htm,George Robison,G
4317,0,9/5/1931,1931,2,1956,24,1957,/players/R/RoggTo20.htm,Tom Roggeman,G
4318,0,8/17/1931,1931,2,1953,20,1956,/players/R/RootJi20.htm,Jim Root,QB
4319,0,8/18/1931,1931,1,1956,5,1956,/players/R/RuckLe20.htm,Leo Rucka,LB
4320,0,2/14/1931,1931,1,1953,11,1953,/players/R/RushCl20.htm,Clive Rush,E/Coach
4321,0,2/17/1931,1931,,,,,/coaches/RyanBu0.htm,Buddy Ryan,Coach
4322,0,3/20/1931,1931,5,1954,37,1961,/players/S/SearJi20.htm,Jimmy Sears,DB-HB
4323,4,4/18/1931,1931,11,1953,122,1963,/players/S/SeweHa00.htm,Harley Sewell,G-LB
4324,0,4/17/1931,1931,8,1953,99,1963,/players/S/SpenOl20.htm,Ollie Spencer,T-G-C
4325,5,2/18/1931,1931,11,1953,119,1963,/players/S/St.CBo00.htm,Bob St. Clair,T
4326,1,7/26/1931,1931,8,1954,92,1961,/players/S/StitBi00.htm,Bill Stits,DB-HB
4327,0,6/28/1931,1931,1,1955,12,1955,/players/S/StolTo20.htm,Tom Stolhandske,LB-DE
4328,0,4/21/1931,1931,1,1958,1,1958,/players/S/StonAv20.htm,Avatus Stone,HB
4329,0,6/13/1931,1931,1,1960,14,1960,/players/S/StriDa20.htm,Dave Strickland,G
4330,1,9/3/1931,1931,6,1954,62,1959,/players/S/StriLa00.htm,Larry Strickland,C
4331,0,6/18/1931,1931,1,1953,8,1953,/players/S/SumiDa20.htm,Dave Suminski,G
4332,0,4/19/1931,1931,1,1960,9,1960,/players/T/TharCo20.htm,Corky Tharp,DB
4333,0,12/24/1931,1931,8,1955,97,1962,/players/T/TripMe00.htm,Mel Triplett,FB
4334,0,3/22/1931,1931,1,1956,12,1956,/players/V/VessBi20.htm,Billy Vessels,HB
4335,0,11/15/1931,1931,4,1954,37,1958,/players/W/WallSt20.htm,Stan Wallace,DB-HB
4336,0,11/30/1931,1931,,,,,/coaches/WalsBi0.htm,Bill Walsh,Coach
4337,0,11/17/1931,1931,1,1955,6,1955,/players/W/WeavLa20.htm,Larrye Weaver,HB-DB/Coach
4338,2,4/19/1931,1931,10,1955,109,1964,/players/W/WebsAl00.htm,Alex Webster,HB-FB/Coach
4339,1,12/7/1931,1931,5,1954,54,1960,/players/W/WellBi00.htm,Billy Wells,HB
4340,0,3/9/1931,1931,9,1959,119,1967,/players/W/WillSa20.htm,Sam Williams,DE-E-LB
4341,0,7/5/1931,1931,1,1955,1,1955,/players/W/WoitRi20.htm,Richie Woit,DB
4342,0,8/12/1931,1931,5,1954,51,1960,/players/W/WombRo00.htm,Royce Womble,HB-FL
4343,0,7/1/1931,1931,2,1954,24,1957,/players/W/WordNe20.htm,Neil Worden,FB
4344,0,12/1/1931,1931,9,1955,107,1963,/players/Y/YounSi20.htm,Sid Youngelman,DT-DE
4345,3,3/25/1931,1931,6,1953,72,1958,/players/Z/ZatkRo00.htm,Roger Zatkoff,LB-DE
4346,0,9/28/1932,1932,1,1957,12,1957,/players/A/AmunNo20.htm,Norm Amundsen,G
4347,0,4/10/1932,1932,1,1955,12,1955,/players/A/AtkiGe21.htm,George Atkins,G
4348,0,3/11/1932,1932,1,1954,2,1954,/players/B/BaueJo20.htm,John Bauer,T
4349,0,4/6/1932,1932,7,1955,80,1961,/players/B/BeatEd20.htm,Ed Beatty,C-LB
4350,1,9/7/1932,1932,9,1955,114,1963,/players/B/BielDi00.htm,Dick Bielski,E-FB
4351,0,8/24/1932,1932,2,1958,23,1959,/players/B/BoldLe20.htm,Leroy Bolden,HB
4352,0,6/1/1932,1932,2,1955,19,1956,/players/B/BookBi20.htm,Billy Bookout,DB
4353,0,9/22/1932,1932,8,1955,92,1962,/players/B/BordNa20.htm,Nate Borden,DE
4354,0,12/14/1932,1932,1,1957,5,1957,/players/B/BortJo20.htm,John Borton,QB
4355,0,1/22/1932,1932,7,1955,83,1962,/players/B/BoydMa00.htm,Max Boydston,E
4356,2,3/13/1932,1932,12,1957,157,1968,/players/B/BraaOr00.htm,Ordell Braase,DE
4357,0,1/12/1932,1932,1,1955,7,1955,/players/B/BracCh20.htm,Charlie Brackins,QB
4358,0,12/31/1932,1932,1,1954,12,1954,/players/B/BredBi20.htm,Bill Bredde,DB-HB
4359,9,10/20/1932,1932,13,1953,162,1965,/players/B/BrowRo04.htm,Rosey Brown,T
4360,0,1/2/1932,1932,3,1955,22,1960,/players/B/BrubDi00.htm,Dick Brubaker,E-DE
4361,0,11/9/1932,1932,2,1956,17,1957,/players/B/BurnHa20.htm,Hank Burnine,E
4362,0,8/17/1932,1932,1,1954,12,1954,/players/C/CamePa20.htm,Paul Cameron,DB
4363,0,3/12/1932,1932,2,1955,9,1956,/players/C/CapuJi20.htm,Jim Capuzzi,DB-QB
4364,0,1/12/1932,1932,10,1953,123,1963,/players/C/CarpLe00.htm,Lew Carpenter,HB-FB/Coach
4365,0,11/28/1932,1932,3,1955,28,1960,/players/C/ChorDi20.htm,Dick Chorovich,DT-T
4366,0,7/3/1932,1932,5,1954,19,1960,/players/C/ClatBo00.htm,Bob Clatterbuck,QB
4367,0,6/7/1932,1932,,,,,/coaches/CollJo0.htm,Joe Collier,Coach
4368,0,8/25/1932,1932,1,1955,9,1955,/players/C/CompOg20.htm,Ogden Compton,QB
4369,0,6/29/1932,1932,10,1958,111,1967,/players/C/CookEd20.htm,Ed Cook,T-G
4370,0,1/11/1932,1932,1,1959,1,1959,/players/C/CookGe20.htm,Gene Cook,E
4371,0,8/4/1932,1932,12,1957,146,1968,/players/C/CostVi20.htm,Vince Costello,LB/Coach
