,age,all star,birth date,death date,death year,experience,first year,games,last year,link,name,position
2062,71,0,3/3/1908,6/5/1979,1979,2,1930,25,1931,/players/S/SchlVi21.htm,Vin Schleusner,T
2063,60,0,8/12/1918,1/10/1979,1979,1,1940,1,1940,/players/S/SchmJo20.htm,John Schmidt,C
2064,71,0,10/14/1908,11/18/1979,1979,5,1934,46,1944,/players/S/SchwAd20.htm,Ade Schwammel,T
2065,75,0,4/5/1904,4/30/1979,1979,1,1926,1,1926,/players/S/SeybFr20.htm,Frank Seyboth,WB
2066,74,0,9/25/1905,12/10/1979,1979,1,1930,5,1930,/players/S/SmitGe20.htm,Gene Smith,G
2067,24,0,2/6/1955,4/3/1979,1979,1,1977,13,1977,/players/S/SpivAn20.htm,Andy Spiva,LB
2068,69,0,3/2/1910,11/30/1979,1979,1,1933,4,1933,/players/S/SquySe20.htm,Seaman Squyres,HB
2069,79,0,4/14/1900,12/6/1979,1979,,,,,/coaches/StevMa0.htm,Mal Stevens,Coach
2070,55,0,7/12/1923,7/8/1979,1979,1,1943,6,1943,/players/S/StewDe20.htm,Dean Steward,HB
2071,47,1,9/3/1931,8/29/1979,1979,6,1954,62,1959,/players/S/StriLa00.htm,Larry Strickland,C
2072,73,0,4/21/1906,10/5/1979,1979,12,1929,131,1947,/players/S/StroKe20.htm,Ken Strong,FB-TB-HB-WB-DB-
2073,65,2,7/14/1914,9/27/1979,1979,5,1938,41,1945,/players/S/SwisBo20.htm,Bob Swisher,HB
2074,39,0,5/10/1939,3/6/1979,1979,1,1961,7,1961,/players/T/TarbBr20.htm,Bruce Tarbox,G
2075,87,0,1/11/1892,12/7/1979,1979,1,1921,1,1921,/players/W/WarwEa20.htm,Earl Warweg,WB
2076,75,0,3/2/1904,4/17/1979,1979,1,1933,7,1933,/players/W/WellRa20.htm,Rabbit Weller,WB
2077,72,0,5/4/1906,2/5/1979,1979,5,1928,39,1932,/players/W/WillPo20.htm,Pop Williams,B
2078,74,0,3/13/1905,10/0/1979,1979,3,1923,19,1925,/players/W/WorkJo20.htm,Joe Work,E-WB
2079,54,0,6/15/1924,2/17/1979,1979,11,1947,132,1957,/players/W/WydoFr20.htm,Frank Wydo,T-DT
2080,65,0,9/22/1913,1/18/1979,1979,1,1936,9,1936,/players/Y/YezeJo20.htm,John Yezerski,T
2081,62,0,11/14/1916,3/24/1979,1979,1,1940,3,1940,/players/Z/ZadwFr20.htm,Frank Zadworney,HB-DB
2082,65,0,12/9/1913,1/29/1979,1979,4,1934,44,1937,/players/Z/ZaniSi20.htm,Silvio Zaninelli,B
2083,77,0,7/17/1903,8/2/1980,1980,1,1926,3,1926,/players/A/AbelFr20.htm,Fred Abel,BB-FB
2084,65,0,9/11/1915,11/30/1980,1980,1,1940,5,1940,/players/A/AndrSt20.htm,Steve Andrako,C-LB
2085,77,0,2/21/1903,2/29/1980,1980,2,1926,12,1927,/players/B/BagbHe20.htm,Herm Bagby,TB-WB-FB-BB
2086,73,0,10/13/1906,7/30/1980,1980,1,1925,2,1925,/players/B/BaueHe20.htm,Herb Bauer,E
2087,84,0,12/10/1895,7/22/1980,1980,4,1920,16,1924,/players/B/BernBo20.htm,Bobby Berns,G-T
2088,65,0,4/19/1915,6/24/1980,1980,8,1939,51,1947,/players/B/BerrCo20.htm,Connie Mack Berry,E
2089,84,0,11/4/1895,9/19/1980,1980,1,1920,6,1920,/players/B/BosdJo20.htm,John Bosdett,E
2090,62,0,9/27/1917,8/2/1980,1980,1,1945,1,1945,/players/B/BradDa20.htm,David Braden,G-LB
2091,74,0,4/6/1906,5/2/1980,1980,1,1929,6,1929,/players/B/BrewJo20.htm,John Brewer,TB-WB
2092,66,0,3/26/1914,9/2/1980,1980,1,1939,2,1939,/players/B/BrilHa20.htm,Hal Brill,TB
2093,91,0,6/16/1889,9/19/1980,1980,1,1920,1,1920,/players/C/CaprRa20.htm,Ralph Capron,WB
2094,62,0,10/7/1917,5/28/1980,1980,1,1940,10,1940,/players/C/CassDi20.htm,Dick Cassiano,B
2095,85,0,4/13/1895,7/25/1980,1980,1,1920,1,1920,/players/C/CataTo20.htm,Tony Catalano,G
2096,68,0,6/4/1912,11/26/1980,1980,1,1939,6,1939,/players/C/ClemRa20.htm,Ray Clemons,G
2097,77,0,7/12/1903,8/3/1980,1980,3,1929,23,1931,/players/C/ComsEd20.htm,Ed Comstock,G-T
2098,66,0,4/17/1914,10/27/1980,1980,8,1937,62,1944,/players/C/ConkBi20.htm,Bill Conkright,C-LB-E-DE/Coach
2099,81,0,4/8/1899,12/14/1980,1980,2,1929,8,1930,/players/C/ConnBi21.htm,Bill Connor,G-T
2100,61,0,3/16/1919,11/20/1980,1980,3,1946,30,1948,/players/C/CremTe20.htm,Ted Cremer,E-DE
2101,75,0,6/14/1905,7/28/1980,1980,1,1931,9,1931,/players/C/CritHa20.htm,Hank Critchfield,C
2102,77,0,12/11/1902,11/3/1980,1980,2,1925,33,1926,/players/C/CrowRa21.htm,Rae Crowther,E
2103,86,0,6/25/1894,9/15/1980,1980,2,1920,3,1921,/players/D/DadmHa20.htm,Harrie Dadmun,G-T
2104,72,0,4/4/1908,5/13/1980,1980,1,1931,1,1931,/players/D/DaGaFr20.htm,Fred DaGata,FB
2105,65,0,5/5/1914,3/14/1980,1980,5,1938,49,1946,/players/D/DaviBo21.htm,Bob Davis,HB-FB-QB-P
2106,77,0,10/30/1903,12/25/1980,1980,1,1925,1,1925,/players/D/DelaDa20.htm,Daroll DeLaPorte,BB
2107,73,0,9/12/1906,9/11/1980,1980,7,1931,81,1937,/players/E/EbdiHa20.htm,Harry Ebding,E
2108,77,0,5/14/1902,3/24/1980,1980,1,1924,3,1924,/players/E/EberBe20.htm,Beanie Eberts,G-T-BB
2109,80,0,12/12/1899,1/28/1980,1980,1,1926,12,1926,/players/E/EdwaTo20.htm,Tom Edwards,T
2110,58,0,12/30/1921,9/16/1980,1980,2,1947,14,1948,/players/E/ElliCh20.htm,Charlie Elliott,T
2111,74,0,8/5/1905,3/11/1980,1980,1,1929,2,1929,/players/E/EvanJa20.htm,Jack Evans,BB
2112,77,0,6/16/1902,1/8/1980,1980,3,1925,8,1929,/players/F/FahaJo20.htm,John Fahay,E-B-G
2113,59,0,4/17/1921,7/1/1980,1980,3,1946,27,1948,/players/F/FarmTo20.htm,Tom Farmer,HB
2114,85,0,9/11/1895,12/23/1980,1980,2,1922,11,1923,/players/F/FlinPa20.htm,Paul Flinn,E
2115,41,2,7/10/1938,3/9/1980,1980,8,1960,97,1967,/players/F/FloyDo00.htm,Don Floyd,DE
2116,67,0,3/6/1912,1/5/1980,1980,2,1936,18,1937,/players/F/FreyGl20.htm,Glenn Frey,B
2117,59,0,8/14/1920,7/7/1980,1980,1,1947,8,1947,/players/G/GetcGo20.htm,Gorham Getchell,E-DE
2118,52,0,1/19/1928,7/16/1980,1980,1,1953,11,1953,/players/G/GilcGe20.htm,George Gilchrist,DT
2119,79,0,2/19/1900,2/18/1980,1980,2,1921,15,1922,/players/G/GlasMo20.htm,Morris Glassman,E
2120,35,0,5/25/1945,12/0/1980,1980,2,1969,25,1970,/players/G/GratWi00.htm,Willie Grate,TE
2121,82,0,1/18/1898,11/11/1980,1980,2,1923,4,1924,/players/G/GregGi20.htm,Gil Gregory,FB-WB
2122,56,0,2/5/1924,6/13/1980,1980,3,1948,37,1950,/players/G/GrosRe20.htm,Rex Grossman,LB-FB
2123,80,0,7/1/1899,4/28/1980,1980,2,1924,12,1925,/players/G/GuarAl20.htm,Al Guarnieri,E
2124,68,1,12/3/1911,11/29/1980,1980,2,1937,21,1938,/players/H/HankRa20.htm,Ray Hanken,E
2125,54,2,9/23/1925,6/17/1980,1980,10,1946,113,1955,/players/H/HoerBo00.htm,Bob Hoernschemeyer,B
2126,49,0,10/9/1930,5/6/1980,1980,4,1955,48,1958,/players/H/HoltGl20.htm,Glenn Holtzman,T-DE
2127,34,0,9/16/1945,6/8/1980,1980,6,1970,77,1975,/players/H/HoskBo20.htm,Bob Hoskins,DT-G
2128,65,0,5/22/1915,9/16/1980,1980,3,1939,28,1941,/players/H/HuffFr20.htm,Frank Huffman,T-E
2129,80,0,1/26/1900,8/4/1980,1980,1,1926,3,1926,/players/J/JameLe20.htm,Lefty Jamerson,E
2130,64,0,10/29/1915,5/22/1980,1980,4,1939,40,1942,/players/J/JaniLe20.htm,Len Janiak,B
2131,82,0,12/5/1897,9/0/1980,1980,2,1920,4,1923,/players/J/JordFr20.htm,Frank Jordan,WB
2132,57,0,5/7/1922,3/26/1980,1980,2,1948,23,1949,/players/K/KatrMi20.htm,Mike Katrishen,G
2133,86,0,11/10/1894,12/8/1980,1980,2,1920,3,1921,/players/K/KerrGe20.htm,George Kerr,T-G
2134,58,0,8/23/1921,1/12/1980,1980,1,1946,2,1946,/players/K/KielMa20.htm,Max Kielbasa,HB
2135,75,0,5/19/1904,5/6/1980,1980,4,1927,39,1931,/players/K/KirkFr20.htm,Frank Kirkleski,B
2136,79,0,2/15/1901,5/30/1980,1980,1,1923,4,1923,/players/K/KovaBi20.htm,Bill Kovacsy,G
2137,60,0,5/2/1920,10/17/1980,1980,2,1941,18,1946,/players/K/KrieBo20.htm,Bob Krieger,E
2138,86,0,6/8/1893,2/14/1980,1980,1,1921,1,1921,/players/L/LadoDo20.htm,Doc LaDuron,FB
2139,46,0,5/10/1933,2/5/1980,1980,2,1960,16,1961,/players/L/LarsJa00.htm,Jack Larscheid,HB
2140,77,0,4/23/1902,1/20/1980,1980,1,1925,5,1925,/players/L/LebeFu20.htm,Fungy Lebengood,HB
2141,72,0,4/1/1908,12/16/1980,1980,1,1933,4,1933,/players/L/LechRo20.htm,Roy Lechthaler,G
2142,84,0,5/13/1896,10/2/1980,1980,2,1922,11,1923,/players/L/LeonJo20.htm,John Leonard,T
2143,78,0,9/29/1901,4/16/1980,1980,9,1924,105,1932,/players/L/LeweVe20.htm,Verne Lewellen,B
2144,89,0,3/23/1891,11/27/1980,1980,4,1920,32,1923,/players/L/LyleDe20.htm,Dewey Lyle,G-E-T
2145,67,0,11/3/1912,4/28/1980,1980,1,1935,2,1935,/players/M/MackJo20.htm,Johnny Mackorell,B
2146,80,0,12/23/1899,1/20/1980,1980,1,1926,10,1926,/players/M/MacPWa20.htm,Waddy MacPhee,HB-FB
2147,87,0,12/16/1892,12/3/1980,1980,1,1920,2,1920,/players/M/MaheBi20.htm,Birtie Maher,E
2148,62,0,5/30/1917,5/7/1980,1980,2,1939,15,1940,/players/M/MaroSt20.htm,Steve Maronic,T
2149,33,0,7/1/1947,10/31/1980,1980,10,1969,127,1978,/players/M/McLiHa20.htm,Harold McLinton,LB
2150,85,0,6/4/1895,12/24/1980,1980,1,1922,5,1922,/players/M/McQuJo20.htm,Johnny McQuade,B
2151,75,0,5/5/1905,12/28/1980,1980,2,1932,9,1933,/players/M/MoorBu21.htm,Bucky Moore,DB-HB-WB
2152,88,0,3/2/1892,4/28/1980,1980,1,1920,2,1920,/players/M/MorrPo20.htm,Pop Morrison,T
2153,67,0,9/17/1913,10/18/1980,1980,2,1938,22,1939,/players/M/MoscMo20.htm,Monk Moscrip,E
2154,80,0,2/27/1900,9/14/1980,1980,5,1923,56,1927,/players/M/MullVe20.htm,Vern Mullen,E-HB
2155,77,0,2/10/1903,10/26/1980,1980,1,1926,7,1926,/players/N/NelsDo20.htm,Don Nelson,T-C
2156,81,0,8/9/1899,10/19/1980,1980,1,1929,1,1929,/players/O/OBriJa20.htm,Jack O'Brien,HB
2157,82,0,11/20/1897,3/25/1980,1980,1,1921,1,1921,/players/O/OrthHe20.htm,Henry Orth,G
2158,60,0,1/8/1920,6/1/1980,1980,1,1948,8,1948,/players/O/OwenIk20.htm,Ike Owens,DE
2159,50,0,8/12/1929,2/1/1980,1980,2,1953,18,1954,/players/P/PalmTo20.htm,Tom Palmer,DT
2160,25,0,6/17/1954,2/2/1980,1980,1,1976,14,1976,/players/P/PerkTo20.htm,Tom Perko,LB
2161,75,0,4/22/1904,4/17/1980,1980,3,1930,25,1932,/players/P/PeteFr21.htm,Frosty Peters,B
2162,63,0,2/11/1917,12/1/1980,1980,3,1939,12,1942,/players/R/RodaMi20.htm,Mike Rodak,BB-G
2163,56,0,5/1/1923,1/3/1980,1980,3,1946,27,1948,/players/R/RombRu20.htm,Rudy Romboli,FB-LB
2164,64,0,7/23/1916,10/1/1980,1980,1,1938,6,1938,/players/R/RoriJi20.htm,Jim Rorison,T
2165,87,0,11/24/1893,12/1/1980,1980,2,1925,5,1926,/players/R/RundPo20.htm,Porky Rundquist,T-G-C
2166,49,0,2/14/1931,8/22/1980,1980,1,1953,11,1953,/players/R/RushCl20.htm,Clive Rush,E/Coach
2167,78,0,2/22/1902,3/7/1980,1980,2,1923,12,1926,/players/S/SackJo20.htm,John Sack,G
2168,63,0,8/20/1917,11/6/1980,1980,2,1942,11,1945,/players/S/SartLa20.htm,Larry Sartori,G
2169,81,0,11/27/1898,2/15/1980,1980,7,1920,59,1926,/players/S/SaueEd20.htm,Ed Sauer,T
2170,79,0,3/2/1900,2/8/1980,1980,1,1925,4,1925,/players/S/SchuDi20.htm,Dick Schuster,G
2171,63,0,8/26/1917,10/1/1980,1980,4,1942,37,1948,/players/S/SchwBu20.htm,Bud Schwenk,QB-TB-HB
2172,81,0,11/17/1898,11/11/1980,1980,3,1923,18,1925,/players/S/SheaSh20.htm,Shag Sheard,BB-WB-TB
2173,79,0,1/9/1901,2/26/1980,1980,1,1926,1,1926,/players/S/ShelJa20.htm,James Sheldon,E
2174,52,0,12/2/1927,8/31/1980,1980,1,1952,11,1952,/players/S/SherBu20.htm,Bud Sherrod,E-DE
2175,60,0,12/19/1919,4/12/1980,1980,3,1947,33,1949,/players/S/SidoAl20.htm,Alex Sidorik,T
2176,68,0,1/24/1912,4/15/1980,1980,1,1933,5,1933,/players/S/SmitDi20.htm,Dick Smith,C
2177,82,0,3/27/1898,10/25/1980,1980,6,1921,54,1928,/players/S/SteiHe20.htm,Herb Stein,C-G
2178,79,0,8/8/1901,10/0/1980,1980,1,1926,1,1926,/players/S/StueMe20.htm,Mel Stuessy,T
2179,58,0,6/20/1921,2/8/1980,1980,11,1943,107,1953,/players/S/SulaJo20.htm,Joe Sulaitis,B-G-DE-E
2180,51,1,7/12/1928,6/20/1980,1980,9,1950,102,1958,/players/S/SvobBi00.htm,Bill Svoboda,LB-FB
2181,83,0,11/24/1896,8/26/1980,1980,1,1925,5,1925,/players/T/TrayBa20.htm,Barney Traynor,C
2182,76,0,3/12/1904,5/1/1980,1980,1,1927,1,1927,/players/T/TullGe20.htm,George Tully,E
2183,41,9,2/25/1939,9/15/1980,1980,14,1961,194,1974,/players/T/TyreJi00.htm,Jim Tyrer,T
2184,82,0,3/22/1898,12/7/1980,1980,3,1921,32,1923,/players/U/UrbaLu20.htm,Luke Urban,E-BB
2185,90,0,1/11/1890,2/1/1980,1980,6,1920,46,1929,/players/U/UrseRu20.htm,Rube Ursella,B/Coach
2186,81,0,10/2/1898,8/30/1980,1980,3,1921,5,1923,/players/V/VanDJi20.htm,Jimmy Van Dyke,WB-TB-BB
2187,80,0,7/2/1900,7/16/1980,1980,3,1925,27,1928,/players/V/VickEr20.htm,Ernie Vick,C-G-T
2188,61,0,12/16/1918,3/0/1980,1980,1,1944,3,1944,/players/W/WeekGe20.htm,George Weeks,DE
2189,78,0,9/26/1901,1/9/1980,1980,4,1926,35,1930,/players/W/WeslBu20.htm,Bull Wesley,C-G-T-FB
2190,61,0,5/5/1919,10/23/1980,1980,4,1944,41,1947,/players/W/WestBo20.htm,Bob Westfall,FB-LB-TB
2191,86,0,7/26/1893,1/2/1980,1980,6,1921,37,1926,/players/W/WillIn20.htm,Inky Williams,E
2192,41,0,10/22/1939,11/30/1980,1980,2,1967,20,1968,/players/W/WinsKe20.htm,Kelton Winston,DB
2193,77,0,4/28/1902,3/14/1980,1980,1,1926,7,1926,/players/Y/YounAl20.htm,Al Young,B
2194,58,0,1/12/1922,6/16/1980,1980,1,1946,3,1946,/players/Z/ZupeAl20.htm,Albert Zupek,BB
2195,85,0,8/10/1895,6/21/1981,1981,6,1920,43,1926,/players/A/AnnaDu20.htm,Dunc Annan,TB-WB-FB-BB-T
2196,83,0,9/15/1898,10/11/1981,1981,1,1922,1,1922,/players/A/ArmsNo20.htm,Norris Armstrong,T
2197,62,0,6/19/1919,10/17/1981,1981,4,1945,28,1948,/players/B/BagaSt20.htm,Steve Bagarus,HB-DB
2198,70,0,5/1/1910,4/28/1981,1981,6,1932,60,1937,/players/B/BattCl20.htm,Cliff Battles,TB-FB-WB-DB/Coach
2199,60,0,4/17/1921,9/0/1981,1981,1,1947,2,1947,/players/B/BaumBi20.htm,Bill Baumgartner,E
2200,84,0,2/8/1897,9/24/1981,1981,1,1926,1,1926,/players/B/BeacFr20.htm,Fred Beach,G
2201,89,0,1/5/1892,7/26/1981,1981,2,1920,3,1922,/players/B/BeckJa20.htm,Jack Beckett,T
2202,89,0,12/20/1891,1/10/1981,1981,1,1920,2,1920,/players/B/BentCh20.htm,Chris Bentz,T
2203,77,0,5/10/1904,6/14/1981,1981,1,1926,4,1926,/players/B/BerwEd20.htm,Ed Berwick,C-E
2204,79,0,12/17/1902,12/31/1981,1981,1,1926,6,1926,/players/B/BiebAd20.htm,Adolph Bieberstein,G
2205,89,0,8/25/1891,4/13/1981,1981,1,1921,3,1921,/players/B/BleiJo20.htm,Johnny Bleier,B
2206,91,0,9/9/1890,9/11/1981,1981,1,1922,1,1922,/players/B/BobaE.20.htm,E. Bobadash,E
2207,85,0,5/10/1896,12/14/1981,1981,1,1921,1,1921,/players/B/BodiPi20.htm,Ping Bodie,FB
2208,71,0,4/8/1910,5/19/1981,1981,1,1935,1,1935,/players/B/BordLe20.htm,Les Borden,E-DE
2209,67,0,11/23/1913,6/14/1981,1981,2,1938,11,1939,/players/B/BradHa21.htm,Hal Bradley,E
2210,83,0,3/5/1898,9/2/1981,1981,3,1924,18,1926,/players/B/BrumRo20.htm,Roman Brumm,E-T-C-G
2211,66,0,1/22/1915,6/6/1981,1981,1,1937,1,1937,/players/C/CarlHa21.htm,Hal Carlson,G
2212,63,0,8/8/1917,3/28/1981,1981,1,1941,10,1941,/players/C/CemoTo20.htm,Tony Cemore,G
2213,27,0,11/10/1953,7/1/1981,1981,6,1975,88,1980,/players/C/ChamRu20.htm,Rusty Chambers,LB
2214,62,0,11/11/1918,1/12/1981,1981,2,1940,18,1941,/players/C/CrabCl21.htm,Clem Crabtree,T-G
2215,76,0,1/13/1905,5/26/1981,1981,3,1930,15,1934,/players/D/DiehCh20.htm,Charlie Diehl,G-T
2216,82,0,6/11/1898,5/8/1981,1981,1,1924,3,1924,/players/D/DufoDu20.htm,Dukes Duford,E-B
2217,82,0,10/15/1898,7/4/1981,1981,2,1921,2,1922,/players/E/EngeJo21.htm,Joe Engelhard,B
2218,74,0,1/14/1907,5/19/1981,1981,1,1931,4,1931,/players/F/FlanLa20.htm,Latham Flanagan,E
2219,62,0,7/6/1918,4/1/1981,1981,3,1941,21,1946,/players/F/FoxxTe20.htm,Terry Fox,FB-LB
2220,66,0,7/14/1915,8/11/1981,1981,3,1941,14,1943,/players/F/FranJo22.htm,Joe Frank,T
2221,74,0,12/2/1906,5/28/1981,1981,3,1929,38,1931,/players/G/GranGa20.htm,Gardie Grange,HB-E
2222,79,0,4/8/1902,6/1/1981,1981,1,1926,9,1926,/players/H/HallSt21.htm,Stone Hallquist,BB-HB-TB
2223,79,0,10/4/1901,5/9/1981,1981,4,1924,55,1927,/players/H/HameTe20.htm,Tex Hamer,B
2224,79,0,4/27/1902,8/1/1981,1981,1,1926,1,1926,/players/H/HansSt20.htm,Steve Hanson,E
2225,65,0,4/13/1916,5/30/1981,1981,1,1944,4,1944,/players/H/HarrDi21.htm,Dick Harrison,E-DB
2226,75,0,9/21/1905,8/9/1981,1981,2,1930,2,1931,/players/H/HastGe20.htm,George Hastings,T
2227,65,0,9/7/1915,4/6/1981,1981,4,1942,41,1945,/players/H/HoptAl20.htm,Al Hoptowit,T
2228,77,0,4/21/1904,8/23/1981,1981,1,1929,4,1929,/players/H/HoweBi20.htm,Bill Howell,E
2229,54,0,9/22/1927,10/6/1981,1981,1,1948,12,1948,/players/H/HoweCl20.htm,Clarence Howell,E
2230,70,0,1/8/1911,6/8/1981,1981,1,1935,10,1935,/players/H/HubbBu20.htm,Bud Hubbard,E
2231,80,0,9/16/1900,6/0/1981,1981,1,1923,3,1923,/players/H/HuntBe20.htm,Ben Hunt,T
2232,53,0,4/13/1927,2/8/1981,1981,3,1951,26,1953,/players/J/JohnMa24.htm,Marvin Johnson,DB-HB
2233,33,0,9/18/1947,9/5/1981,1981,4,1971,34,1974,/players/K/KirkRo20.htm,Roy Kirksey,G
2234,71,0,3/29/1910,5/0/1981,1981,3,1934,31,1936,/players/K/KnoxSa20.htm,Sam Knox,G-T
2235,63,0,1/24/1918,6/7/1981,1981,1,1941,11,1941,/players/K/KracGe20.htm,George Kracum,FB
2236,63,1,4/14/1917,1/25/1981,1981,3,1940,27,1945,/players/K/KuhaJo20.htm,Joe Kuharich,G/Coach
2237,86,0,2/20/1895,6/2/1981,1981,2,1922,5,1926,/players/L/LinnFr20.htm,Frank Linnan,T-G
2238,70,0,9/10/1911,11/26/1981,1981,1,1933,2,1933,/players/L/LyonJo20.htm,John Lyons,E
2239,59,0,12/25/1921,2/16/1981,1981,3,1946,37,1948,/players/M/MaceMe20.htm,Mel Maceau,C
2240,71,0,9/2/1909,8/10/1981,1981,6,1932,47,1937,/players/M/MacMJi20.htm,Jim MacMurdo,T-G
2241,86,0,11/29/1894,6/26/1981,1981,1,1921,2,1921,/players/M/MagiDa20.htm,Dave Maginnes,WB-HB
2242,74,0,7/19/1906,3/12/1981,1981,3,1928,42,1930,/players/M/MahoRo20.htm,Roger Mahoney,C-G-E
2243,69,0,1/17/1912,2/17/1981,1981,1,1935,2,1935,/players/M/MalkJo20.htm,Joe Malkovich,C
2244,75,0,6/9/1905,5/11/1981,1981,5,1929,52,1933,/players/M/McCrHe20.htm,Herdis McCrary,B
2245,75,0,1/2/1906,2/19/1981,1981,2,1929,23,1930,/players/M/McGuWa20.htm,Warren McGuirk,T
2246,64,0,11/6/1916,7/22/1981,1981,1,1943,1,1943,/players/M/MerkMo20.htm,Monte Merkel,G
2247,62,0,10/29/1918,6/29/1981,1981,2,1948,26,1949,/players/M/MikeBo20.htm,Bob Mike,T
2248,69,0,9/28/1911,4/8/1981,1981,3,1935,23,1937,/players/M/MillDu20.htm,Dub Miller,G-T
2249,47,0,5/4/1934,5/17/1981,1981,5,1959,57,1963,/players/N/NoceJo20.htm,John Nocera,LB
2250,88,0,10/9/1892,4/14/1981,1981,9,1920,51,1929,/players/P/PartLo20.htm,Lou Partlow,FB-TB-WB-HB
2251,74,0,3/29/1906,3/26/1981,1981,1,1934,3,1934,/players/P/PetePh20.htm,Phil Peterson,E
2252,63,0,8/9/1917,8/1/1981,1981,3,1946,34,1948,/players/P/PiskRo20.htm,Roman Piskor,G-T
2253,67,2,4/6/1914,6/20/1981,1981,8,1937,59,1947,/players/P/PlasDi20.htm,Dick Plasman,E-T
2254,82,0,8/16/1898,8/11/1981,1981,1,1926,16,1926,/players/P/PottDa20.htm,Daddy Potts,T
2255,72,0,1/12/1909,6/13/1981,1981,1,1933,2,1933,/players/P/PrisNi20.htm,Nick Prisco,TB
2256,61,0,6/17/1920,10/28/1981,1981,1,1946,3,1946,/players/R/ReesLl20.htm,Lloyd Reese,B
2257,28,0,4/17/1952,2/23/1981,1981,2,1976,29,1978,/players/R/RhodBr20.htm,Bruce Rhodes,DB
2258,66,1,2/2/1915,4/29/1981,1981,5,1938,53,1942,/players/R/RiffDi20.htm,Dick Riffle,B
2259,70,0,11/2/1910,2/18/1981,1981,2,1936,21,1937,/players/R/RitcDe20.htm,Del Ritchhart,C
2260,71,0,9/27/1910,10/29/1981,1981,3,1932,24,1934,/players/R/RobeJa21.htm,Jack Roberts,B
2261,75,0,5/10/1905,1/6/1981,1981,1,1929,9,1929,/players/R/RyanCa20.htm,Cassy Ryan,BB-WB
2262,74,0,9/2/1906,2/11/1981,1981,1,1933,7,1933,/players/S/SaraAl20.htm,Al Sarafiny,C
2263,63,0,2/13/1918,3/18/1981,1981,6,1941,63,1950,/players/S/SeabCh20.htm,Charlie Seabright,BB-QB
2264,82,0,10/5/1898,8/26/1981,1981,1,1923,7,1923,/players/S/SiegOr20.htm,Orville Siegfried,TB-HB
2265,65,1,3/2/1916,4/28/1981,1981,3,1938,30,1940,/players/S/SpadVi20.htm,Vic Spadaccini,B
2266,59,0,5/10/1922,5/17/1981,1981,1,1945,7,1945,/players/S/SpriHa20.htm,Hal Springer,E
2267,61,2,7/19/1919,1/4/1981,1981,8,1941,86,1952,/players/S/StanNo00.htm,Norm Standlee,FB-LB
2268,84,0,12/20/1896,3/13/1981,1981,1,1923,3,1923,/players/S/StarHo20.htm,Howard Stark,T
2269,40,0,1/7/1941,12/14/1981,1981,5,1963,58,1967,/players/S/StigJi00.htm,Jim Stiger,HB
2270,57,0,8/15/1923,6/19/1981,1981,1,1948,13,1948,/players/S/SullBo20.htm,Bob Sullivan,HB-DB
2271,61,0,3/30/1920,11/3/1981,1981,5,1946,56,1950,/players/S/SzotWa20.htm,Walt Szot,DT-T
2272,81,0,4/27/1900,12/5/1981,1981,1,1926,2,1926,/players/T/TalbJo20.htm,John Talbot,E
2273,54,0,1/2/1927,3/16/1981,1981,2,1948,15,1949,/players/T/TewxLo20.htm,Lowell Tew,FB
2274,64,0,5/6/1917,6/0/1981,1981,2,1939,13,1940,/players/T/ThomJi20.htm,Jim Thomas,G
2275,59,0,3/20/1922,12/17/1981,1981,3,1947,39,1949,/players/V/VacaSa20.htm,Sam Vacanti,QB
2276,45,0,8/12/1935,6/26/1981,1981,3,1960,32,1962,/players/V/ValdVe20.htm,Vern Valdez,DB
2277,56,0,1/1/1925,5/28/1981,1981,2,1946,13,1947,/players/V/VezmWa20.htm,Walt Vezmar,G
2278,76,0,9/2/1904,7/3/1981,1981,2,1928,16,1929,/players/W/WallJo20.htm,John Wallace,E
2279,62,0,1/13/1919,11/19/1981,1981,1,1947,12,1947,/players/W/WeedDo20.htm,Don Weedon,G
2280,62,0,9/30/1918,7/17/1981,1981,1,1941,10,1941,/players/W/WestBu20.htm,Burr West,T
2281,81,0,10/6/1899,5/13/1981,1981,3,1927,33,1929,/players/W/WilsAb20.htm,Abe Wilson,TB-G
2282,82,0,2/28/1899,12/18/1981,1981,3,1922,26,1924,/players/W/WinkBe20.htm,Ben Winkelman,B-E
2283,78,0,9/16/1903,10/27/1981,1981,6,1927,68,1934,/players/W/WycoDo20.htm,Doug Wycoff,B/Coach
2284,65,0,8/3/1917,12/6/1982,1982,1,1946,3,1946,/players/A/AbbrDu20.htm,Duke Abbruzzi,HB-DB
2285,84,0,5/5/1897,4/24/1982,1982,2,1923,4,1924,/players/A/AndeWi20.htm,Will Anderson,FB-BB-TB
2286,69,0,9/9/1912,4/8/1982,1982,5,1937,50,1941,/players/A/ArnoJa20.htm,Jay Arnold,HB-WB-DB-BB
2287,62,0,9/27/1920,11/16/1982,1982,1,1946,8,1946,/players/B/BatoJo20.htm,John Batorski,E
2288,85,0,9/3/1896,4/26/1982,1982,6,1920,48,1925,/players/B/BierSc20.htm,Scotty Bierce,E/Coach
2289,67,0,11/14/1914,4/6/1982,1982,2,1938,12,1939,/players/B/BondRi20.htm,Rink Bond,B
2290,69,0,11/7/1913,12/16/1982,1982,1,1937,9,1937,/players/B/BreeBi20.htm,Bill Breeden,B
2291,86,0,7/25/1896,8/6/1982,1982,4,1921,34,1925,/players/C/CarrBi20.htm,Bird Carroll,E
